# Version: 18.08.54.00
item_id,attribute_id,amount
164307,217,70
164307,311,65
164308,217,90
164308,311,120
164309,217,150
164309,311,240
164319,216,20
164319,282,2
164320,216,25
164320,282,5
164321,216,30
164321,282,12
164322,216,40
164322,282,22
164323,216,52
164323,282,30
164324,216,60
164324,282,40
164325,216,70
164325,282,65
164326,216,90
164326,282,120
164327,216,150
164327,282,240
164328,219,20
164328,316,2
164329,219,25
164329,316,5
164330,219,30
164330,316,12
164331,219,40
164331,316,22
164332,219,52
164332,316,30
164333,219,60
164333,316,40
164334,219,70
164334,316,65
164335,219,90
164335,316,120
164336,219,150
164336,316,240
164337,207,20
164337,280,2
164338,207,25
164338,280,5
164339,207,30
164339,280,12
164340,207,40
164340,280,22
164341,207,52
164341,280,30
164342,207,60
164342,280,40
164343,207,70
164343,280,65
164344,207,90
164344,280,120
164345,207,150
164345,280,240
164346,281,2
164346,208,20
164347,281,5
164347,208,25
164348,281,12
164348,208,30
164349,93,900
164349,95,900
164349,92,1200
164349,91,1200
164349,90,1200
164349,1,400
164349,123,8
164349,97,600
164349,96,900
164349,94,600
164349,279,10
164349,278,10
164349,316,10
164349,311,10
164349,281,10
164349,282,10
164349,317,10
164349,280,10
164350,281,22
164350,208,40
164351,281,30
164351,208,52
164352,281,40
164352,208,60
164353,281,65
164353,208,70
164354,281,120
164354,208,90
164355,281,240
164355,208,150
164356,317,2
164356,225,20
164357,317,5
164357,225,25
164358,317,12
164358,225,30
164359,317,22
164359,225,40
164360,317,30
164360,225,52
164361,317,40
164361,225,60
164362,317,65
164362,225,70
164363,317,120
164363,225,90
164364,317,240
164364,225,150
164365,379,20
164365,118,-50
164365,119,-50
164365,120,-50
164366,379,21
164366,118,-70
164366,119,-70
164366,120,-70
164367,379,22
164367,118,-120
164367,119,-120
164367,120,-120
164368,379,24
164368,118,-280
164368,119,-280
164368,120,-280
164369,379,30
164369,118,-450
164369,119,-450
164369,120,-450
164370,379,38
164370,118,-650
164370,119,-650
164370,120,-650
164371,379,45
164371,118,-900
164371,119,-900
164371,120,-900
164372,379,60
164372,118,-1300
164372,119,-1300
164372,120,-1300
164373,379,60
164373,118,-1300
164373,119,-1300
164373,120,-1300
164374,280,1
164375,280,4
164376,280,8
164377,280,19
164378,280,26
164379,280,35
164380,280,57
164381,280,100
164382,280,200
164383,311,1
164383,280,1
164383,282,1
164383,279,1
164383,278,1
164383,316,1
164383,281,1
164383,317,1
164384,311,4
164384,280,4
164384,282,4
164384,279,4
164384,278,4
164384,316,4
164384,281,4
164384,317,4
164385,311,8
164385,280,8
164385,282,8
164385,279,8
164385,278,8
164385,316,8
164385,281,8
164385,317,8
164386,311,19
164386,280,19
164386,282,19
164386,279,19
164386,278,19
164386,316,19
164386,281,19
164386,317,19
164387,311,26
164387,280,26
164387,282,26
164387,279,26
164387,278,26
164387,316,26
164387,281,26
164387,317,26
164388,311,35
164388,280,35
164388,282,35
164388,279,35
164388,278,35
164388,316,35
164388,281,35
164388,317,35
164389,311,57
164389,280,57
164389,282,57
164389,279,57
164389,278,57
164389,316,57
164389,281,57
164389,317,57
164390,311,100
164390,280,100
164390,282,100
164390,279,100
164390,278,100
164390,316,100
164390,281,100
164390,317,100
164391,311,200
164391,280,200
164391,282,200
164391,279,200
164391,278,200
164391,316,200
164391,281,200
164391,317,200
164392,93,9
164392,95,9
164392,92,12
164392,91,12
164392,90,12
164392,1,4
164392,123,1
164392,97,6
164392,96,9
164392,94,6
164392,279,1
164392,278,1
164392,316,1
164392,311,1
164392,281,1
164392,282,1
164392,317,1
164392,280,1
164393,93,3
164393,95,3
164393,92,4
164393,91,4
164393,90,4
164393,123,1
164393,156,4
164393,97,2
164393,96,3
164393,94,2
164393,279,1
164393,278,1
164393,316,1
164393,311,1
164393,281,1
164393,282,1
164393,317,1
164393,280,1
164394,93,340
164394,95,340
164394,92,450
164394,91,450
164394,90,450
164394,123,8
164394,156,40
164394,97,225
164394,96,340
164394,94,225
164394,279,10
164394,278,10
164394,316,10
164394,311,10
164394,281,10
164394,282,10
164394,317,10
164394,280,10
164395,93,1
164395,95,1
164395,92,3
164395,91,3
164395,90,3
164395,119,3
164395,123,1
164395,97,1
164395,96,1
164395,94,1
164395,279,1
164395,278,1
164395,316,1
164395,311,1
164395,281,1
164395,282,1
164395,317,1
164395,280,1
164396,93,190
164396,95,190
164396,92,300
164396,91,300
164396,90,300
164396,119,30
164396,123,8
164396,97,125
164396,96,190
164396,94,125
164396,279,10
164396,278,10
164396,316,10
164396,311,10
164396,281,10
164396,282,10
164396,317,10
164396,280,10
164397,93,1
164397,95,1
164397,92,3
164397,91,3
164397,90,3
164397,123,1
164397,97,1
164397,96,1
164397,94,1
164397,156,6
164397,279,1
164397,278,1
164397,316,1
164397,311,1
164397,281,1
164397,282,1
164397,317,1
164397,280,1
164398,93,190
164398,95,190
164398,92,300
164398,91,300
164398,90,300
164398,123,8
164398,97,125
164398,96,190
164398,94,125
164398,156,60
164398,279,10
164398,278,10
164398,316,10
164398,311,10
164398,281,10
164398,282,10
164398,317,10
164398,280,10
164399,93,4
164399,95,4
164399,92,7
164399,91,7
164399,90,7
164399,123,1
164399,154,4
164399,97,3
164399,96,4
164399,94,3
164399,279,1
164399,278,1
164399,316,1
164399,311,1
164399,281,1
164399,282,1
164399,317,1
164399,280,1
164400,93,440
164400,95,440
164400,92,750
164400,91,750
164400,90,750
164400,123,8
164400,154,40
164400,97,325
164400,96,440
164400,94,325
164400,279,10
164400,278,10
164400,316,10
164400,311,10
164400,281,10
164400,282,10
164400,317,10
164400,280,10
164401,221,1
164401,149,1
164402,221,240
164402,149,32
164412,92,1
164412,133,1
164412,221,1
164412,104,1
164413,92,120
164413,133,12
164413,221,120
164413,104,12
164414,139,1
164414,221,8
164414,1,4
164414,157,1
164415,139,15
164415,221,800
164415,1,400
164415,157,30
164416,136,1
164417,136,50
164427,279,1
164427,96,20
164427,21,1
164428,279,1
164428,96,20
164428,21,1
164429,279,5
164429,96,100
164429,21,3
164430,279,5
164430,96,100
164430,21,3
164431,279,8
164431,96,150
164431,21,4
164432,167,8
164432,119,16
164432,1,180
164432,380,4
164432,96,50
164432,93,50
164432,97,150
164432,95,150
164432,91,150
164432,92,150
164432,90,150
164432,94,50
164487,123,1
164487,221,10
164487,93,6
164487,95,6
164487,92,9
164487,97,4
164487,91,9
164487,96,6
164487,90,9
164487,94,4
164487,279,1
164487,278,1
164487,316,1
164487,311,1
164487,281,1
164487,282,1
164487,317,1
164487,280,1
164488,123,8
164488,221,240
164488,93,675
164488,95,675
164488,92,900
164488,97,450
164488,91,900
164488,96,675
164488,90,900
164488,94,450
164488,279,10
164488,278,10
164488,316,10
164488,311,10
164488,281,10
164488,282,10
164488,317,10
164488,280,10
164489,141,1
164489,221,1
164489,1,1
164490,141,7
164490,221,43
164490,1,20
164497,141,7
164497,221,44
164497,1,20
164497,125,4
164498,141,18
164498,221,109
164498,1,50
164498,125,9
164500,141,18
164500,221,110
164500,1,50
164500,125,9
164500,126,9
164501,141,25
164501,221,153
164501,1,70
164501,125,13
164501,126,13
164510,141,25
164510,221,154
164510,1,70
164510,125,13
164510,126,13
164510,157,13
164511,141,32
164511,221,197
164511,1,90
164511,125,16
164511,126,16
164511,157,16
164512,141,32
164512,221,198
164512,1,90
164512,125,16
164512,126,16
164512,157,16
164512,160,16
164513,141,36
164513,221,219
164513,1,100
164513,125,18
164513,126,18
164513,157,18
164513,160,18
164515,141,36
164515,221,220
164515,1,100
164515,125,24
164515,126,24
164515,157,24
164515,160,24
164515,127,4
164515,130,4
164515,131,4
164515,181,20
164515,319,2
164515,91,150
164515,92,150
164515,93,150
164515,96,150
164548,125,4
164564,221,40
164564,90,700
164564,91,700
164564,92,900
164564,93,500
164564,94,900
164564,95,900
164564,96,500
164564,97,900
164603,181,2
164603,149,1
164604,181,4
164604,149,1
164605,181,8
164605,149,1
164606,181,16
164606,149,2
164607,181,32
164607,149,4
164608,181,64
164608,149,6
164800,119,1
164800,93,3
164800,95,2
164800,92,3
164800,97,2
164800,91,2
164800,96,2
164800,90,3
164800,94,1
164801,119,12
164801,93,300
164801,95,250
164801,92,300
164801,97,250
164801,91,250
164801,96,250
164801,90,300
164801,94,100
164808,135,1
164808,165,1
164808,93,3
164808,95,2
164808,92,3
164808,97,2
164808,91,2
164808,96,2
164808,90,3
164808,94,1
164809,135,12
164809,165,12
164809,93,300
164809,95,250
164809,92,300
164809,97,250
164809,91,250
164809,96,250
164809,90,300
164809,94,100
164810,156,24
164810,93,450
164810,95,375
164810,92,450
164810,97,375
164810,91,375
164810,96,375
164810,90,450
164810,94,150
164811,156,2
164811,93,4
164811,95,3
164811,92,4
164811,97,3
164811,91,3
164811,96,3
164811,90,4
164811,94,1
164812,153,1
164812,154,1
164812,93,7
164812,95,6
164812,92,7
164812,97,6
164812,91,6
164812,96,6
164812,90,7
164812,94,2
164813,153,12
164813,154,12
164813,93,750
164813,95,625
164813,92,750
164813,97,625
164813,91,625
164813,96,625
164813,90,750
164813,94,250
164816,1,6
164816,93,12
164816,95,10
164816,92,12
164816,97,10
164816,91,10
164816,96,10
164816,90,12
164816,94,4
164817,1,120
164817,93,1200
164817,95,1000
164817,92,1200
164817,97,1000
164817,91,1000
164817,96,1000
164817,90,1200
164817,94,400
164819,93,9
164819,95,7
164819,92,9
164819,97,7
164819,91,7
164819,96,7
164819,90,9
164819,94,3
164819,122,1
164819,161,1
164819,136,1
164820,93,900
164820,95,750
164820,92,900
164820,97,750
164820,91,750
164820,96,750
164820,90,900
164820,94,300
164820,122,4
164820,161,8
164820,136,12
164823,1,200
164823,96,550
164824,1,2
164824,96,5
164825,1,6
164825,16,1
164825,90,3
164826,1,640
164826,16,16
164826,90,300
164827,1,4
164827,18,1
164827,93,5
164828,1,410
164828,18,16
164828,93,550
164829,1,2
164829,138,1
164829,18,3
164830,1,270
164830,138,100
164830,18,30
164831,1,1
164831,138,5
164831,142,3
164831,16,3
164832,1,100
164832,138,50
164832,142,30
164832,16,30
164833,138,2
164833,145,5
164833,1,7
164834,138,20
164834,145,50
164834,1,75
164931,93,1
164931,95,2
164931,92,3
164931,97,2
164931,91,3
164931,96,3
164931,90,2
164931,94,2
164931,149,2
164931,119,2
164931,1,1
164931,221,1
164931,159,1
164931,168,1
164932,93,75
164932,95,225
164932,92,300
164932,97,225
164932,91,300
164932,96,300
164932,90,225
164932,94,225
164932,149,20
164932,119,20
164932,1,30
164932,221,30
164932,159,10
164932,168,6
164933,93,1
164933,95,3
164933,92,4
164933,97,3
164933,91,4
164933,96,4
164933,90,3
164933,94,3
164933,153,2
164933,156,1
164933,221,1
164933,1,1
164934,93,112
164934,95,338
164934,92,450
164934,97,338
164934,91,450
164934,96,450
164934,90,338
164934,94,338
164934,153,30
164934,156,30
164934,221,45
164934,1,45
164935,93,1
164935,95,2
164935,92,3
164935,97,2
164935,91,3
164935,96,3
164935,90,2
164935,94,2
164935,126,1
164935,163,1
164935,157,1
164935,1,1
164935,221,1
164935,168,1
164936,93,75
164936,95,225
164936,92,300
164936,97,225
164936,91,300
164936,96,300
164936,90,225
164936,94,225
164936,126,10
164936,163,10
164936,157,10
164936,1,30
164936,221,30
164936,168,6
164937,93,2
164937,95,6
164937,92,9
164937,97,6
164937,91,9
164937,96,9
164937,90,6
164937,94,6
164937,1,1
164937,221,1
164937,129,1
164937,168,1
164938,93,225
164938,95,675
164938,92,900
164938,97,675
164938,91,900
164938,96,900
164938,90,675
164938,94,675
164938,1,90
164938,221,90
164938,129,5
164938,168,18
164939,93,1
164939,95,5
164939,92,7
164939,97,5
164939,91,7
164939,96,7
164939,90,5
164939,94,5
164939,139,2
164939,166,2
164939,1,1
164939,221,1
164939,168,1
164940,93,188
164940,95,565
164940,92,750
164940,97,565
164940,91,750
164940,96,750
164940,90,565
164940,94,565
164940,139,20
164940,166,20
164940,1,75
164940,221,75
164940,168,15
164941,93,3
164941,95,9
164941,92,12
164941,97,9
164941,91,12
164941,96,12
164941,90,9
164941,94,9
164941,161,1
164941,160,1
164941,1,1
164941,221,1
164941,168,1
164942,93,300
164942,95,900
164942,92,1200
164942,97,900
164942,91,1200
164942,96,1200
164942,90,900
164942,94,900
164942,161,10
164942,160,10
164942,1,120
164942,221,120
164942,168,24
164971,152,2
164971,162,2
164971,90,300
164971,91,300
164971,92,250
164971,93,250
164971,94,250
164971,95,250
164971,96,250
164971,97,300
164972,152,8
164972,162,8
164972,90,600
164972,91,600
164972,92,400
164972,93,400
164972,94,400
164972,95,400
164972,96,400
164972,97,600
164973,132,2
164973,221,2
164973,90,300
164973,91,250
164973,92,300
164973,93,250
164973,94,300
164973,95,250
164973,96,250
164973,97,250
164974,132,8
164974,221,8
164974,90,600
164974,91,400
164974,92,600
164974,93,400
164974,94,600
164974,95,400
164974,96,400
164974,97,400
164975,164,2
164975,165,2
164975,90,300
164975,91,250
164975,92,250
164975,93,300
164975,94,250
164975,95,250
164975,96,300
164975,97,250
164976,164,8
164976,165,8
164976,90,600
164976,91,400
164976,92,400
164976,93,600
164976,94,400
164976,95,400
164976,96,600
164976,97,400
164977,156,3
164977,90,300
164977,91,250
164977,92,250
164977,93,300
164977,94,250
164977,95,300
164977,96,250
164977,97,250
164978,156,12
164978,90,600
164978,91,400
164978,92,400
164978,93,600
164978,94,400
164978,95,600
164978,96,400
164978,97,400
164979,117,3
164979,166,3
164979,90,250
164979,91,250
164979,92,300
164979,93,250
164979,94,250
164979,95,300
164979,96,250
164979,97,300
164980,117,12
164980,166,12
164980,90,400
164980,91,400
164980,92,600
164980,93,400
164980,94,400
164980,95,600
164980,96,400
164980,97,600
164981,123,2
164981,137,3
164981,90,250
164981,91,300
164981,92,250
164981,93,250
164981,94,300
164981,95,250
164981,96,300
164981,97,250
164982,123,8
164982,137,12
164982,90,400
164982,91,600
164982,92,400
164982,93,400
164982,94,600
164982,95,400
164982,96,600
164982,97,400
164997,1,1
164997,93,9
164997,95,3
164997,92,12
164997,97,12
164997,91,12
164997,96,9
164997,90,9
164997,94,9
164998,1,100
164998,93,900
164998,95,300
164998,92,1200
164998,97,1200
164998,91,1200
164998,96,900
164998,90,900
164998,94,900
164999,156,1
164999,93,3
164999,95,1
164999,92,4
164999,97,4
164999,91,4
164999,96,3
164999,90,3
164999,94,3
165000,156,30
165000,93,338
165000,95,112
165000,92,450
165000,97,450
165000,91,450
165000,96,338
165000,90,338
165000,94,338
165001,123,1
165001,93,2
165001,95,1
165001,92,3
165001,97,3
165001,91,3
165001,96,2
165001,90,2
165001,94,2
165002,123,15
165002,93,225
165002,95,75
165002,92,300
165002,97,300
165002,91,300
165002,96,225
165002,90,225
165002,94,225
165003,154,1
165003,155,1
165003,93,5
165003,95,1
165003,92,7
165003,97,7
165003,91,7
165003,96,5
165003,90,5
165003,94,5
165004,154,15
165004,155,15
165004,93,565
165004,95,188
165004,92,750
165004,97,750
165004,91,750
165004,96,565
165004,90,565
165004,94,565
165005,118,1
165005,119,1
165005,120,1
165005,93,2
165005,95,1
165005,92,3
165005,97,3
165005,91,3
165005,96,2
165005,90,2
165005,94,2
165006,118,15
165006,119,15
165006,120,15
165006,93,225
165006,95,75
165006,92,300
165006,97,300
165006,91,300
165006,96,225
165006,90,225
165006,94,225
165007,93,6
165007,92,9
165007,91,9
165007,90,6
165007,94,6
165007,136,1
165007,181,1
165007,221,1
165007,95,2
165007,97,9
165007,96,6
165008,93,675
165008,92,900
165008,91,900
165008,90,675
165008,94,675
165008,136,10
165008,181,10
165008,221,40
165008,95,225
165008,97,900
165008,96,675
165055,121,2
165055,1,20
165055,18,2
165056,121,2
165056,1,20
165056,18,2
165057,121,6
165057,1,80
165057,18,5
165058,121,6
165058,1,80
165058,18,5
165059,121,12
165059,1,160
165059,18,8
165127,118,25
165127,1,200
165127,96,150
165130,93,155
165130,118,12
165130,1,235
165133,155,20
165133,221,75
165133,149,25
165134,134,2
165134,101,4
165134,228,1
165135,134,20
165135,101,50
165135,228,21
165136,101,2
165136,134,4
165136,227,1
165137,101,20
165137,134,50
165137,227,21
165140,153,15
165140,92,150
165140,319,2
165141,93,5
165141,95,5
165141,164,1
165141,92,5
165141,97,1
165141,1,1
165141,133,1
165141,91,5
165141,96,5
165141,90,5
165141,94,1
165141,110,1
165142,93,625
165142,95,625
165142,164,20
165142,92,875
165142,97,200
165142,1,200
165142,133,10
165142,91,1000
165142,96,625
165142,90,1000
165142,94,200
165142,110,10
165143,93,3
165143,95,3
165143,379,1
165143,154,1
165143,153,1
165143,92,3
165143,155,1
165143,97,1
165143,91,3
165143,96,3
165143,90,3
165143,94,1
165144,93,390
165144,95,390
165144,379,1
165144,154,30
165144,153,20
165144,92,546
165144,155,10
165144,97,125
165144,91,625
165144,96,390
165144,90,625
165144,94,125
165145,148,1
165145,93,1
165145,95,1
165145,119,1
165145,92,1
165145,97,1
165145,91,1
165145,149,1
165145,96,1
165145,90,1
165145,94,1
165146,148,5
165146,93,156
165146,95,156
165146,119,25
165146,92,218
165146,97,50
165146,91,250
165146,149,15
165146,96,156
165146,90,250
165146,94,50
165147,93,1
165147,95,1
165147,92,1
165147,97,1
165147,123,1
165147,150,1
165147,91,1
165147,96,1
165147,90,1
165147,94,1
165147,156,30
165147,124,1
165148,93,156
165148,95,156
165148,92,218
165148,97,50
165148,123,15
165148,150,10
165148,91,250
165148,96,156
165148,90,250
165148,94,50
165148,156,30
165148,124,10
165149,93,1
165149,95,1
165149,166,1
165149,92,1
165149,97,1
165149,91,1
165149,96,1
165149,90,1
165149,94,1
165149,156,1
165149,18,1
165150,93,234
165150,95,234
165150,166,20
165150,92,328
165150,97,75
165150,91,375
165150,96,234
165150,90,375
165150,94,75
165150,156,40
165150,18,10
165167,119,20
165167,153,20
165167,134,20
165168,119,20
165168,153,20
165168,134,20
165169,96,300
165169,94,300
165169,93,300
165169,97,300
165169,95,300
165169,92,600
165169,90,1200
165169,91,1000
165169,221,600
165170,96,75
165170,94,75
165170,93,75
165170,97,75
165170,95,75
165170,92,150
165170,91,250
165170,90,300
165170,221,150
165173,96,250
165173,94,250
165173,93,250
165173,97,250
165173,95,250
165173,26,375
165173,91,625
165173,90,750
165173,221,375
165174,96,115
165174,94,115
165174,93,115
165174,97,115
165174,95,115
165174,92,225
165174,91,375
165174,90,450
165174,221,225
165176,20,1
165176,128,1
165176,136,1
165176,124,1
165176,123,1
165176,90,1
165176,91,1
165177,20,12
165177,128,12
165177,136,24
165177,124,12
165177,123,24
165177,90,200
165177,91,200
165200,93,50
165200,97,200
165200,16,10
165201,93,950
165201,95,550
165201,154,15
165201,153,15
165201,92,950
165201,155,15
165201,97,550
165201,1,45
165201,221,45
165201,91,1050
165201,96,950
165201,90,1050
165201,94,950
165201,156,15
165202,102,8
165202,103,8
165202,17,8
165202,100,8
165202,91,400
165202,106,8
165202,96,400
165202,90,300
165202,16,8
165203,128,1
165203,93,1
165203,95,5
165203,161,1
165203,119,1
165203,154,1
165203,153,1
165203,92,5
165203,155,1
165203,97,5
165203,1,1
165203,130,1
165203,131,1
165203,127,1
165203,221,1
165203,91,5
165203,160,1
165203,149,1
165203,96,5
165203,90,5
165203,129,1
165203,94,5
165203,122,1
165204,128,8
165204,93,156
165204,95,546
165204,161,10
165204,119,20
165204,154,20
165204,153,20
165204,92,625
165204,155,20
165204,97,546
165204,1,100
165204,130,8
165204,131,8
165204,127,8
165204,221,200
165204,91,625
165204,160,10
165204,149,30
165204,96,625
165204,90,546
165204,129,8
165204,94,546
165204,122,8
165205,1,160
165205,153,20
165205,154,20
165205,155,40
165205,93,400
165205,95,400
165205,92,400
165205,97,400
165205,91,400
165205,96,400
165205,90,400
165205,94,400
165206,17,8
165206,91,700
165206,90,760
165206,96,760
165206,94,700
165206,97,600
165206,95,600
165206,93,700
165206,119,24
165206,156,24
165206,154,36
165206,153,12
165206,155,12
165206,122,8
165206,129,8
165206,120,24
165206,92,700
165207,165,5
165207,118,5
165207,126,5
165207,147,5
165207,123,5
165207,1,15
165207,134,5
165207,221,15
165207,125,5
165207,101,5
165207,145,5
165207,120,5
165207,146,5
165207,124,5
165207,93,50
165207,95,50
165207,92,150
165207,97,50
165207,91,50
165207,96,50
165207,90,50
165207,94,150
165208,92,1200
165208,91,1200
165208,90,1200
165208,94,1000
165208,1,100
165208,104,8
165208,118,30
165208,133,8
165208,142,8
165208,221,100
165208,93,1000
165208,95,800
165208,154,10
165208,153,10
165208,155,20
165208,97,800
165208,96,800
165208,156,10
165209,95,900
165209,92,1200
165209,91,1200
165209,90,1200
165209,1,140
165209,104,10
165209,118,35
165209,133,10
165209,142,10
165209,221,140
165209,93,1100
165209,154,15
165209,153,15
165209,155,25
165209,97,900
165209,96,900
165209,94,1100
165209,156,30
165213,92,1300
165213,97,1150
165213,91,1300
165213,90,1300
165213,1,180
165213,104,12
165213,118,40
165213,133,12
165213,142,12
165213,221,180
165213,93,1150
165213,95,1150
165213,154,25
165213,153,25
165213,155,40
165213,96,1150
165213,94,1150
165213,156,40
165214,95,800
165214,91,800
165214,90,950
165214,97,800
165214,156,40
165214,93,800
165214,96,800
165214,94,950
165214,162,20
165214,154,40
165214,119,40
165214,92,950
165215,21,2
165215,19,2
165215,20,2
165215,17,2
165215,18,2
165215,16,2
165215,92,300
165215,156,10
165215,97,300
165215,93,300
165215,94,300
165215,96,300
165215,90,300
165215,91,300
165215,95,300
165282,165,25
165282,164,25
165282,136,25
165282,90,150
165282,122,5
165283,93,38
165283,95,25
165283,164,5
165283,97,25
165284,93,150
165284,95,100
165284,164,20
165284,97,100
165287,105,9
165287,103,9
165287,96,300
165287,93,300
165287,95,300
165287,94,100
165287,90,300
165287,92,100
165287,91,300
165287,97,300
165290,102,9
165290,107,9
165290,96,300
165290,93,300
165290,95,300
165290,94,100
165290,90,300
165290,92,100
165290,91,300
165290,97,300
165291,142,9
165291,146,9
165291,147,9
165291,92,250
165291,94,250
165291,96,750
165291,93,750
165291,95,750
165291,97,750
165291,91,750
165291,90,750
165292,94,350
165292,92,350
165292,221,350
165303,1,180
165303,101,8
165303,118,16
165303,119,16
165303,120,16
165303,131,4
165303,149,16
165303,16,4
165303,181,10
165303,93,300
165303,95,300
165303,92,300
165303,97,300
165303,91,350
165303,96,300
165303,90,350
165303,94,300
165304,1,250
165304,100,8
165304,129,8
165304,142,8
165304,143,8
165304,144,8
165304,181,16
165304,19,8
165304,318,-10
165304,93,1200
165304,95,1200
165304,92,1350
165304,97,1200
165304,91,1200
165304,96,1200
165304,90,1200
165304,94,1350
165305,1,210
165305,115,8
165305,127,8
165305,139,20
165305,148,8
165305,150,8
165305,156,60
165305,167,8
165305,17,8
165305,181,12
165305,93,550
165305,95,450
165305,92,450
165305,97,450
165305,91,450
165305,96,450
165305,90,450
165305,94,450
165306,1,180
165306,111,8
165306,112,8
165306,113,8
165306,114,8
165306,130,8
165306,134,16
165306,145,8
165306,146,8
165306,147,8
165306,160,12
165306,181,10
165306,93,300
165306,95,300
165306,92,300
165306,97,300
165306,91,300
165306,96,300
165306,90,300
165306,94,300
165307,1,220
165307,116,8
165307,122,8
165307,123,16
165307,136,16
165307,151,8
165307,161,8
165307,181,14
165307,21,8
165307,221,250
165307,93,900
165307,95,900
165307,92,900
165307,97,900
165307,91,900
165307,96,1050
165307,90,900
165307,94,900
165308,1,230
165308,104,8
165308,121,8
165308,124,8
165308,125,16
165308,126,16
165308,128,8
165308,133,8
165308,153,16
165308,154,16
165308,155,16
165308,181,12
165308,20,8
165308,93,750
165308,95,850
165308,92,750
165308,97,850
165308,91,750
165308,96,750
165308,90,750
165308,94,750
165361,119,17
165361,151,7
165361,319,1
165361,93,311
165361,95,289
165361,92,8
165361,97,301
165361,91,274
165361,96,321
165361,90,398
165361,94,37
165362,110,7
165362,112,11
165362,181,18
165362,19,3
165362,93,297
165362,95,309
165362,92,386
165362,97,98
165362,91,386
165362,96,440
165362,90,453
165362,94,422
165363,110,4
165363,111,3
165363,135,14
165363,141,31
165363,159,6
165363,18,8
165363,318,-1
165363,93,729
165363,95,1
165363,92,704
165363,97,664
165363,91,795
165363,96,365
165363,90,773
165363,94,182
165364,1,63
165364,149,31
165364,152,9
165364,154,37
165364,16,6
165364,18,2
165364,21,7
165364,93,979
165364,95,1111
165364,92,1001
165364,97,999
165364,91,909
165364,96,16
165364,90,1221
165364,94,989
165365,1,103
165365,16,5
165365,221,81
165365,90,923
165365,91,912
165365,92,611
165365,93,876
165365,94,491
165365,95,988
165365,96,875
165365,97,809
165366,105,12
165366,149,20
165366,162,12
165366,165,24
165366,93,302
165366,95,305
165366,92,303
165366,97,304
165366,91,306
165366,96,300
165366,90,307
165366,94,301
165367,18,2
165367,93,20
165367,1,20
165367,156,5
165367,154,5
165368,18,20
165368,93,200
165368,1,200
165368,156,50
165368,154,50
165369,126,10
165369,125,10
165369,158,10
165370,126,10
165370,125,10
165370,158,10
165371,126,10
165371,125,15
165371,158,15
165372,126,10
165372,125,15
165372,158,15
165373,126,15
165373,125,20
165373,158,20
165374,126,15
165374,125,20
165374,158,20
165375,126,15
165375,125,20
165375,158,25
165395,1,200
165396,1,200
165397,1,200
165398,1,200
165399,1,200
165400,1,300
165401,1,300
165402,1,300
165403,1,300
165404,1,420
165405,1,420
165406,1,420
165407,1,550
165408,1,550
165409,1,720
165410,1,200
165411,1,200
165412,1,200
165413,1,200
165414,1,200
165415,1,300
165416,1,300
165417,1,300
165418,1,300
165419,1,420
165420,1,420
165421,1,420
165422,1,550
165423,1,550
165424,1,720
165427,92,1200
165427,91,1000
165427,97,1000
165427,90,1200
165427,96,800
165427,95,1000
165427,94,1200
165427,1,60
165427,125,20
165427,158,20
165427,126,20
165427,160,10
165427,163,10
165427,161,10
165427,93,800
165428,97,1100
165428,91,1100
165428,92,1200
165428,90,1200
165428,318,-2
165428,159,20
165428,123,20
165428,221,160
165428,128,6
165428,1,160
165428,96,1000
165428,94,1100
165428,93,1000
165428,95,1100
165429,97,750
165429,90,900
165429,92,750
165429,91,750
165429,109,5
165429,93,650
165429,94,900
165429,96,650
165429,127,5
165429,221,60
165429,157,10
165429,159,10
165429,141,20
165429,95,750
165430,92,900
165430,97,800
165430,91,800
165430,90,900
165430,124,10
165430,136,10
165430,149,20
165430,221,100
165430,93,750
165430,95,800
165430,96,750
165430,94,800
165456,319,1
165456,221,75
165456,1,75
165456,96,300
165456,93,300
165456,97,300
165456,95,300
165456,92,150
165456,90,300
165456,94,150
165456,91,300
165457,379,1
165457,221,300
165457,1,300
165457,96,1200
165457,93,1200
165457,97,1200
165457,95,1200
165457,94,600
165457,91,1200
165457,92,600
165457,90,1200
165458,1,110
165458,221,110
165458,93,450
165458,95,450
165458,92,225
165458,97,450
165458,91,450
165458,96,450
165458,90,450
165458,94,225
165459,141,20
165459,221,75
165459,1,75
165459,96,300
165459,93,300
165459,97,300
165459,95,300
165459,90,300
165459,92,150
165459,94,150
165459,91,300
165460,1,125
165460,181,15
165460,221,125
165460,93,750
165460,95,750
165460,92,375
165460,97,750
165460,91,750
165460,96,750
165460,90,750
165460,94,375
165461,221,50
165461,1,50
165461,96,300
165461,93,300
165461,97,300
165461,95,300
165461,92,150
165461,90,300
165461,94,150
165461,91,300
165462,221,200
165462,1,200
165462,96,1200
165462,93,1200
165462,97,1200
165462,95,1200
165462,94,600
165462,91,1200
165462,92,600
165462,90,1200
165463,221,65
165463,1,65
165463,96,450
165463,93,450
165463,97,450
165463,95,450
165463,92,225
165463,91,450
165463,94,225
165463,90,450
165464,221,50
165464,1,50
165464,96,300
165464,93,300
165464,97,300
165464,95,300
165464,90,300
165464,92,150
165464,94,150
165464,91,300
165465,1,80
165465,221,80
165465,96,750
165465,93,750
165465,97,750
165465,95,750
165465,94,375
165465,91,750
165465,92,375
165465,90,750
165475,221,112
