# Version: 18.08.58.00
id,group_id,item_id
4334,6600,124827
4335,6600,124828
4336,6600,124829
4337,6600,124830
4338,6600,124831
4339,6600,124832
4340,6600,124833
4341,6600,124834
4342,6600,124835
4343,6602,124836
4344,6602,124837
4345,6602,124838
4346,6602,124839
4347,6602,124840
4348,6602,124841
4349,6602,124842
4350,6602,124843
4351,6602,124844
4352,6602,124845
4353,6602,124846
4354,6602,124847
4355,6602,124848
4356,6602,124849
4357,6602,124850
4358,6602,124851
4359,6602,124852
4360,6602,124853
4361,6602,124854
4362,6605,124855
4363,6605,124856
4364,6605,124857
4365,6605,124858
4366,6605,124859
4367,6605,124860
4368,6605,124861
4369,6605,124862
4370,6605,124863
4371,6605,124864
4372,6605,124865
4373,6605,124866
4374,6605,124867
4375,6605,124868
4376,6605,124869
4377,6605,124870
4378,6605,124871
4379,6605,124872
4380,6605,124873
4381,6607,124874
4382,6607,124875
4383,6607,124876
4384,6607,124877
4385,6607,124878
4386,6607,124879
4387,6607,124880
4388,6607,124881
4389,6607,124882
4390,6607,124883
4391,6607,124884
4392,6607,124885
4393,6607,124886
4394,6607,124887
4395,6607,124888
4396,6607,124889
4397,6607,124890
4398,6609,124891
4399,6609,124892
4400,6609,124893
4401,6609,124894
4402,6609,124895
4403,6609,124896
4404,6609,124897
4405,6609,124898
4406,6609,124899
4407,6609,124900
4408,6609,124901
4409,6609,124902
4410,6609,124903
4411,6609,124904
4412,6609,124905
4413,6609,124906
4414,6609,124907
4415,6609,124908
4416,6609,124909
4417,6611,124910
4418,6611,124911
4419,6611,124912
4420,6611,124913
4421,6611,124914
4422,6611,124915
4423,6611,124916
4424,6611,124917
4425,6611,124918
4426,6611,124919
4427,6611,124920
4428,6611,124921
4429,6611,124922
4430,6611,124923
4431,6611,124924
4432,6611,124925
4433,6611,124926
4434,6611,124927
4435,6611,124928
4436,6613,124929
4437,6613,124930
4438,6613,124931
4439,6613,124932
4440,6613,124933
4441,6613,124934
4442,6613,124935
4443,6613,124936
4444,6613,124937
4445,6613,124938
4446,6613,124939
4447,6613,124940
4448,6613,124941
4449,6613,124942
4450,6613,124943
4451,6613,124944
4452,6613,124945
4453,6613,124946
4454,6613,124947
4455,6615,124948
4456,6615,124949
4457,6615,124950
4458,6615,124951
4459,6615,124952
4460,6615,124953
4461,6615,124954
4462,6615,124955
4463,6615,124956
4464,6615,124957
4465,6615,124958
4466,6615,124959
4467,6615,124960
4468,6615,124961
4469,6615,124962
4470,6615,124963
4471,6615,124964
4472,6615,124965
4473,6615,124966
4474,6617,124967
4475,6617,124968
4476,6617,124969
4477,6617,124970
4478,6617,124971
4479,6617,124972
4480,6617,124973
4481,6617,124974
4482,6617,124975
4483,6617,124976
4484,6617,124977
4485,6617,124978
4486,6617,124979
4487,6617,124980
4488,6617,124981
4489,6617,124982
4490,6617,124983
4491,6617,124984
4492,6617,124985
4493,6619,124986
4494,6619,124987
4495,6619,124988
4496,6619,124989
4497,6619,124990
4498,6619,124991
4499,6619,124992
4500,6619,124993
4501,6619,124994
4502,6619,124995
4503,6619,124996
4504,6619,124997
4505,6619,124998
4506,6619,124999
4507,6619,125000
4508,6619,125001
4509,6619,125002
4510,6619,125003
4511,6619,125004
4512,6621,125005
4513,6621,125006
4514,6621,125007
4515,6621,125008
4516,6621,125009
4517,6621,125010
4518,6621,125011
4519,6621,125012
4520,6621,125013
4521,6621,125014
4522,6621,125015
4523,6621,125016
4524,6621,125017
4525,6621,125018
4526,6621,125019
4527,6621,125020
4528,6621,125021
4529,6621,125022
4530,6621,125023
4531,6623,125024
4532,6623,125025
4533,6623,125026
4534,6623,125027
4535,6623,125028
4536,6623,125029
4537,6623,125030
4538,6623,125031
4539,6623,125032
4540,6623,125033
4541,6623,125034
4542,6623,125035
4543,6623,125036
4544,6623,125037
4545,6623,125038
4546,6623,125039
4547,6623,125040
4548,6623,125041
4549,6623,125042
4550,6626,125043
4551,6626,125044
4552,6626,125045
4553,6626,125046
4554,6626,125047
4555,6626,125048
4556,6626,125049
4557,6626,125050
4558,6626,125051
4559,6626,125052
4560,6626,125053
4561,6626,125054
4562,6626,125055
4563,6626,125056
4564,6626,125057
4565,6626,125058
4566,6626,125059
4567,6626,125060
4568,6626,125061
4569,6631,125062
4570,6631,125063
4571,6631,125064
4572,6631,125065
4573,6631,125066
4574,6631,125067
4575,6631,125068
4576,6631,125069
4577,6631,125070
4578,6631,125071
4579,6631,125072
4580,6631,125073
4581,6631,125074
4582,6631,125075
4583,6631,125076
4584,6631,125077
4585,6631,125078
4586,6631,125079
4587,6631,125080
4588,6633,125081
4589,6633,125082
4590,6633,125083
4591,6633,125084
4592,6633,125085
4593,6633,125086
4594,6633,125087
4595,6633,125088
4596,6633,125089
4597,6633,125090
4598,6633,125091
4599,6633,125092
4600,6633,125093
4601,6633,125094
4602,6633,125095
4603,6633,125096
4604,6633,125097
4605,6633,125098
4606,6633,125099
4607,6636,125100
4608,6636,125101
4609,6636,125102
4610,6636,125103
4611,6636,125104
4612,6636,125105
4613,6636,125106
4614,6636,125107
4615,6636,125108
4616,6636,125109
4617,6636,125110
4618,6638,125296
4619,6638,125297
4620,6638,125298
4621,6638,125299
4622,6638,125300
4623,6638,125301
4624,6638,125302
4625,6638,125303
4626,6638,125304
4627,6638,125305
4628,6638,125306
4629,6638,125307
4630,6638,125308
4631,6638,125309
4632,6638,125310
4633,6641,125311
4634,6641,125312
4635,6641,125313
4636,6641,125314
4637,6641,125315
4638,6641,125316
4639,6641,125317
4640,6641,125318
4641,6641,125319
4642,6641,125320
4643,6641,125321
4644,6641,125322
4645,6641,125323
4646,6641,125324
4647,6641,125325
4648,6641,125326
4649,6641,125327
4650,6641,125328
4651,6641,125329
4652,6644,125330
4653,6644,125331
4654,6644,125332
4655,6644,125333
4656,6644,125334
4657,6644,125335
4658,6644,125336
4659,6644,125337
4660,6644,125338
4661,6644,125339
4662,6644,125340
4663,6644,125341
4664,6644,125342
4665,6647,125343
4666,6647,125344
4667,6647,125345
4668,6647,125346
4669,6647,125347
4670,6647,125348
4671,6647,125349
4672,6647,125350
4673,6647,125351
4674,6647,125352
4675,6647,125353
4676,6647,125354
4677,6647,125355
4678,6647,125356
4679,6647,125357
4680,6647,125358
4681,6647,125359
4682,6647,125360
4683,6647,125361
4684,6650,125362
4685,6650,125363
4686,6650,125364
4687,6650,125365
4688,6650,125366
4689,6650,125367
4690,6650,125368
4691,6650,125369
4692,6650,125370
4693,6650,125371
4694,6650,125372
4695,6650,125373
4696,6650,125374
4697,6650,125375
4698,6650,125376
4699,6650,125377
4700,6650,125378
4701,6650,125379
4702,6650,125380
4703,6653,125381
4704,6653,125382
4705,6653,125383
4706,6653,125384
4707,6653,125385
4708,6653,125386
4709,6653,125387
4710,6653,125388
4711,6653,125389
4712,6653,125390
4713,6653,125391
4714,6653,125392
4715,6653,125393
4716,6653,125394
4717,6653,125395
4718,6653,125396
4719,6653,125397
4720,6653,125398
4721,6653,125399
4722,6656,125400
4723,6656,125401
4724,6656,125402
4725,6656,125403
4726,6656,125404
4727,6656,125405
4728,6656,125406
4729,6656,125407
4730,6656,125408
4731,6656,125409
4732,6656,125410
4733,6656,125411
4734,6656,125412
4735,6656,125413
4736,6656,125414
4737,6656,125415
4738,6656,125416
4739,6656,125417
4740,6656,125418
4741,6659,125419
4742,6659,125420
4743,6659,125421
4744,6659,125422
4745,6659,125423
4746,6659,125424
4747,6659,125425
4748,6659,125426
4749,6659,125427
4750,6659,125428
4751,6659,125429
4752,6659,125430
4753,6659,125431
4754,6659,125432
4755,6659,125433
4756,6659,125434
4757,6659,125435
4758,6659,125436
4759,6659,125437
4760,6667,125438
4761,6667,125439
4762,6667,125440
4763,6667,125441
4764,6667,125442
4765,6667,125443
4766,6667,125444
4767,6669,125445
4768,6669,125446
4769,6669,125447
4770,6669,125448
4771,6669,125449
4772,6669,125450
4773,6669,125451
4774,6669,125452
4775,6669,125453
4776,6670,125454
4777,6670,125455
4778,6670,125456
4779,6670,125457
4780,6670,125458
4781,6672,125459
4782,6672,125460
4783,6672,125461
4784,6672,125462
4785,6672,125463
4786,6672,125464
4787,6672,125465
4788,6672,125466
4789,6672,125467
4790,6674,125867
4791,6674,125868
4792,6677,125877
4793,6677,125878
4794,6678,125879
4795,6678,125880
4796,6679,125881
4797,6679,125882
4798,6680,125883
4799,6680,125884
4800,6682,126419
4801,6682,126420
4802,6686,126479
4803,6686,126480
4804,6692,126775
4805,6692,126776
4806,6696,126895
4807,6696,126896
4808,6700,126903
4809,6700,126904
4810,6704,127135
4811,6704,127136
4812,6708,127143
4813,6708,127144
4814,6712,127215
4815,6712,127216
4816,6716,127223
4817,6716,127224
4818,6720,127231
4819,6720,127232
4820,6724,127239
4821,6724,127240
4822,6725,128497
4823,6725,128498
4824,6725,128499
4825,6725,128500
4826,6725,128501
4827,6726,128603
4828,6726,128604
4829,6726,128605
4830,6726,128606
4831,6726,128607
4832,6728,128608
4833,6728,128609
4834,6728,128610
4835,6728,128611
4836,6728,128612
4837,6728,128613
4838,6728,128614
4839,6728,128615
4840,6728,128616
4841,6728,128617
4842,6728,128618
4843,6728,128619
4844,6728,128620
4845,6728,128621
4846,6728,128622
4847,6728,128623
4848,6728,128624
4849,6728,128625
4850,6728,128626
4851,6730,128627
4852,6730,128628
4853,6730,128629
4854,6730,128630
4855,6730,128631
4856,6730,128632
4857,6730,128633
4858,6730,128634
4859,6730,128635
4860,6731,128636
4861,6731,128637
4862,6731,128638
4863,6731,128639
4864,6731,128640
4865,6731,128641
4866,6731,128642
4867,6731,128643
4868,6731,128644
4869,6731,128645
4870,6731,128646
4871,6731,128647
4872,6731,128648
4873,6731,128649
4874,6731,128650
4875,6731,128651
4876,6731,128652
4877,6731,128653
4878,6731,128654
4879,6733,128655
4880,6733,128656
4881,6733,128657
4882,6733,128658
4883,6733,128659
4884,6733,128660
4885,6733,128661
4886,6733,128662
4887,6733,128663
4888,6733,128664
4889,6733,128665
4890,6733,128666
4891,6733,128667
4892,6733,128668
4893,6733,128669
4894,6733,128670
4895,6733,128671
4896,6733,128672
4897,6733,128673
4898,6735,128674
4899,6735,128675
4900,6735,128676
4901,6735,128677
4902,6735,128678
4903,6735,128679
4904,6735,128680
4905,6735,128681
4906,6735,128682
4907,6735,128683
4908,6735,128684
4909,6735,128685
4910,6735,128686
4911,6735,128687
4912,6735,128688
4913,6735,128689
4914,6735,128690
4915,6735,128691
4916,6735,128692
4917,6737,128710
4918,6737,128711
4919,6737,128712
4920,6737,128713
4921,6737,128714
4922,6738,128715
4923,6738,128716
4924,6738,128717
4925,6738,128718
4926,6738,128719
4927,6738,128720
4928,6738,128721
4929,6738,128722
4930,6738,128723
4931,6738,128724
4932,6738,128725
4933,6738,128726
4934,6738,128727
4935,6738,128728
4936,6738,128729
4937,6738,128730
4938,6738,128731
4939,6738,128732
4940,6738,128733
4941,6740,128734
4942,6740,128735
4943,6740,128736
4944,6740,128737
4945,6740,128738
4946,6742,128739
4947,6742,128740
4948,6742,128741
4949,6742,128742
4950,6742,128743
4951,6742,128744
4952,6742,128745
4953,6742,128746
4954,6742,128747
4955,6742,128748
4956,6742,128749
4957,6742,128750
4958,6742,128751
4959,6742,128752
4960,6742,128753
4961,6742,128754
4962,6742,128755
4963,6742,128756
4964,6742,128757
4965,6747,128758
4966,6747,128759
4967,6747,128760
4968,6747,128761
4969,6747,128762
4970,6747,128763
4971,6747,128764
4972,6747,128765
4973,6747,128766
4974,6747,128767
4975,6747,128768
4976,6747,128769
4977,6747,128770
4978,6747,128771
4979,6747,128772
4980,6747,128773
4981,6747,128774
4982,6747,128775
4983,6747,128776
4984,6749,128784
4985,6749,128785
4986,6749,128786
4987,6750,128787
4988,6750,128788
4989,6750,128789
4990,6750,128790
4991,6750,128791
4992,6752,128792
4993,6752,128793
4994,6752,128794
4995,6752,128795
4996,6752,128796
4997,6752,128797
4998,6752,128798
4999,6752,128799
5000,6752,128800
5001,6752,128801
5002,6752,128802
5003,6752,128803
5004,6752,128804
5005,6752,128805
5006,6752,128806
5007,6752,128807
5008,6752,128808
5009,6752,128809
5010,6752,128810
5011,6754,128811
5012,6754,128812
5013,6754,128813
5014,6754,128814
5015,6754,128815
5016,6754,128816
5017,6754,128817
5018,6754,128818
5019,6754,128819
5020,6754,128820
5021,6754,128821
5022,6754,128822
5023,6754,128823
5024,6754,128824
5025,6754,128825
5026,6754,128826
5027,6754,128827
5028,6754,128828
5029,6754,128829
5030,6756,128830
5031,6756,128831
5032,6756,128832
5033,6756,128833
5034,6756,128834
5035,6756,128835
5036,6756,128836
5037,6756,128837
5038,6756,128838
5039,6757,128839
5040,6757,128840
5041,6757,128841
5042,6757,128842
5043,6757,128843
5044,6757,128844
5045,6757,128845
5046,6757,128846
5047,6757,128847
5048,6757,128848
5049,6757,128849
5050,6757,128850
5051,6757,128851
5052,6757,128852
5053,6757,128853
5054,6757,128854
5055,6757,128855
5056,6757,128856
5057,6757,128857
5058,6760,128858
5059,6760,128859
5060,6760,128860
5061,6760,128861
5062,6760,128862
5063,6760,128863
5064,6760,128864
5065,6760,128865
5066,6760,128866
5067,6760,128867
5068,6760,128868
5069,6760,128869
5070,6760,128870
5071,6763,128871
5072,6763,128872
5073,6763,128873
5074,6763,128874
5075,6763,128875
5076,6763,128876
5077,6763,128877
5078,6763,128878
5079,6763,128879
5080,6763,128880
5081,6763,128881
5082,6763,128882
5083,6763,128883
5084,6763,128884
5085,6763,128885
5086,6763,128886
5087,6763,128887
5088,6763,128888
5089,6763,128889
5090,6765,128890
5091,6765,128891
5092,6765,128892
5093,6765,128893
5094,6765,128894
5095,6765,128895
5096,6765,128896
5097,6765,128897
5098,6765,128898
5099,6765,128899
5100,6765,128900
5101,6765,128901
5102,6765,128902
5103,6765,128903
5104,6765,128904
5105,6765,128905
5106,6765,128906
5107,6765,128907
5108,6765,128908
5109,6767,128909
5110,6767,128910
5111,6767,128911
5112,6767,128912
5113,6767,128913
5114,6767,128914
5115,6767,128915
5116,6770,128916
5117,6770,128917
5118,6770,128918
5119,6771,128919
5120,6771,128920
5121,6771,128921
5122,6771,128922
5123,6771,128923
5124,6771,128924
5125,6771,128925
5126,6771,128926
5127,6771,128927
5128,6771,128928
5129,6771,128929
5130,6771,128930
5131,6771,128931
5132,6771,128932
5133,6771,128933
5134,6771,128934
5135,6771,128935
5136,6771,128936
5137,6771,128937
5138,6774,128938
5139,6774,128939
5140,6774,128940
5141,6774,128941
5142,6774,128942
5143,6774,128943
5144,6774,128944
5145,6774,128945
5146,6774,128946
5147,6774,128947
5148,6774,128948
5149,6774,128949
5150,6774,128950
5151,6774,128951
5152,6774,128952
5153,6774,128953
5154,6774,128954
5155,6774,128955
5156,6774,128956
5157,6776,128957
5158,6776,128958
5159,6776,128959
5160,6776,128960
5161,6776,128961
5162,6776,128962
5163,6776,128963
5164,6776,128964
5165,6776,128965
5166,6776,128966
5167,6776,128967
5168,6776,128968
5169,6776,128969
5170,6776,128970
5171,6776,128971
5172,6776,128972
5173,6776,128973
5174,6776,128974
5175,6776,128975
5176,6778,128976
5177,6778,128977
5178,6778,128978
5179,6778,128979
5180,6778,128980
5181,6778,128981
5182,6778,128982
5183,6778,128983
5184,6778,128984
5185,6778,128985
5186,6778,128986
5187,6778,128987
5188,6778,128988
5189,6778,128989
5190,6778,128990
5191,6778,128991
5192,6778,128992
5193,6778,128993
5194,6778,128994
5195,6780,128995
5196,6780,128996
5197,6780,128997
5198,6780,128998
5199,6780,128999
5200,6780,129000
5201,6780,129001
5202,6780,129002
5203,6780,129003
5204,6780,129004
5205,6780,129005
5206,6780,129006
5207,6780,129007
5208,6780,129008
5209,6780,129009
5210,6780,129010
5211,6780,129011
5212,6780,129012
5213,6780,129013
5214,6782,129014
5215,6782,129015
5216,6782,129016
5217,6783,129017
5218,6783,129018
5219,6783,129019
5220,6783,129020
5221,6783,129021
5222,6783,129022
5223,6783,129023
5224,6783,129024
5225,6783,129025
5226,6787,129026
5227,6787,129027
5228,6787,129028
5229,6787,129029
5230,6787,129030
5231,6787,129031
5232,6787,129032
5233,6787,129033
5234,6787,129034
5235,6787,129035
5236,6787,129036
5237,6787,129037
5238,6787,129038
5239,6787,129039
5240,6787,129040
5241,6787,129041
5242,6787,129042
5243,6787,129043
5244,6787,129044
5245,6792,129045
5246,6792,129046
5247,6792,129047
5248,6792,129048
5249,6792,129049
5250,6792,129050
5251,6792,129051
5252,6792,129052
5253,6792,129053
5254,6792,129054
5255,6792,129055
5256,6792,129056
5257,6792,129057
5258,6792,129058
5259,6792,129059
5260,6792,129060
5261,6792,129061
5262,6792,129062
5263,6792,129063
5264,6793,129064
5265,6793,129065
5266,6793,129066
5267,6793,129067
5268,6793,129068
5269,6794,129069
5270,6794,129070
5271,6794,129071
5272,6794,129072
5273,6794,129073
5274,6794,129074
5275,6794,129075
5276,6794,129076
5277,6794,129077
5278,6794,129078
5279,6794,129079
5280,6794,129080
5281,6794,129081
5282,6800,129083
5283,6800,129084
5284,6801,129638
5285,6801,129639
5286,6801,129640
5287,6801,129641
5288,6801,129642
5289,6801,129643
5290,6801,129644
5291,6801,129645
5292,6801,129646
5293,6801,129647
5294,6801,129648
5295,6801,129649
5296,6801,129650
5297,6801,129651
5298,6801,129652
5299,6801,129653
5300,6801,129654
5301,6801,129655
5302,6801,129656
5303,6810,130003
5304,6810,130004
5305,6810,165937
5306,6810,165938
5307,6811,130005
5308,6811,130006
5309,6811,165939
5310,6811,165940
5311,6812,130007
5312,6812,130008
5313,6812,165941
5314,6812,165942
5315,6816,130042
5316,6816,130043
5317,6816,130044
5318,6816,130045
5319,6816,130046
5320,6816,130048
5321,6816,130049
5322,6816,130050
5323,6819,130051
5324,6819,130052
5325,6819,130053
5326,6819,130054
5327,6819,130055
5328,6819,130056
5329,6819,130057
5330,6819,130058
5331,6823,130060
5332,6823,130061
5333,6823,130062
5334,6823,130063
5335,6823,130064
5336,6823,130065
5337,6823,130066
5338,6823,130067
5339,6823,130068
5340,6823,130069
5341,6823,130070
5342,6827,130071
5343,6827,130072
5344,6827,130073
5345,6827,130074
5346,6827,130075
5347,6827,130076
5348,6827,130077
5349,6827,130078
5350,6827,130079
5351,6827,130080
5352,6827,130081
5353,6832,130082
5354,6832,130083
5355,6832,130084
5356,6832,130085
5357,6832,130086
5358,6834,130087
5359,6834,130088
5360,6834,130089
5361,6834,130090
5362,6834,130091
5363,6834,130092
5364,6834,130093
5365,6834,130094
5366,6834,130095
5367,6834,130096
5368,6834,130097
5369,6834,130098
5370,6834,130099
5371,6834,130100
5372,6834,130101
5373,6834,130102
5374,6834,130103
5375,6834,130104
5376,6834,130105
5377,6837,130106
5378,6837,130107
5379,6837,130108
5380,6837,130109
5381,6837,130110
5382,6837,130111
5383,6837,130112
5384,6837,130113
5385,6837,130114
5386,6837,130115
5387,6837,130116
5388,6837,130117
5389,6837,130118
5390,6837,130119
5391,6837,130120
5392,6837,130121
5393,6837,130122
5394,6837,130123
5395,6837,130124
5396,6839,130125
5397,6839,130126
5398,6839,130127
5399,6839,130128
5400,6839,130129
5401,6839,130130
5402,6839,130131
5403,6839,130132
5404,6839,130133
5405,6839,130134
5406,6839,130135
5407,6839,130136
5408,6839,130137
5409,6839,130138
5410,6839,130139
5411,6839,130140
5412,6839,130141
5413,6839,130142
5414,6839,130143
5415,6842,130144
5416,6842,130145
5417,6842,130146
5418,6842,130147
5419,6842,130148
5420,6842,130149
5421,6842,130150
5422,6842,130151
5423,6842,130152
5424,6842,130153
5425,6842,130154
5426,6842,130155
5427,6842,130156
5428,6842,130157
5429,6842,130158
5430,6842,130159
5431,6842,130160
5432,6842,130161
5433,6842,130162
5434,6844,130163
5435,6844,130164
5436,6844,130165
5437,6844,130166
5438,6844,130167
5439,6844,130168
5440,6844,130169
5441,6844,130170
5442,6844,130171
5443,6846,130172
5444,6846,130173
5445,6846,130174
5446,6846,130175
5447,6846,130176
5448,6846,130177
5449,6846,130178
5450,6846,130179
5451,6846,130180
5452,6849,130181
5453,6849,130182
5454,6849,130183
5455,6849,130184
5456,6849,130185
5457,6849,130186
5458,6849,130187
5459,6849,130188
5460,6849,130189
5461,6849,130190
5462,6849,130191
5463,6849,130192
5464,6849,130193
5465,6850,130197
5466,6850,130198
5467,6850,130199
5468,6850,130200
5469,6850,130201
5470,6850,130202
5471,6850,130203
5472,6850,130204
5473,6850,130205
5474,6850,130206
5475,6850,130207
5476,6850,130208
5477,6850,130209
5478,6850,130210
5479,6850,130211
5480,6850,130212
5481,6850,130213
5482,6855,130214
5483,6855,130215
5484,6855,130216
5485,6855,130217
5486,6855,130218
5487,6855,130219
5488,6855,130220
5489,6855,130221
5490,6855,130222
5491,6855,130223
5492,6855,130224
5493,6855,130225
5494,6855,130226
5495,6855,130227
5496,6855,130228
5497,6855,130229
5498,6855,130230
5499,6855,130231
5500,6855,130232
5501,6949,131605
5502,6949,131606
5503,6949,131607
5504,6950,136598
5505,6950,136599
5506,6951,136600
5507,6951,136601
5508,6952,136602
5509,6952,136603
5510,6953,136604
5511,6953,136605
5512,6954,136606
5513,6954,136607
5514,6955,136608
5515,6955,136609
5516,6956,136610
5517,6956,136611
5518,6957,136612
5519,6957,136613
5520,6958,136614
5521,6958,136615
5522,6959,136616
5523,6959,136617
5524,6960,136618
5525,6960,136619
5526,6961,136620
5527,6961,136621
5528,6962,136622
5529,6962,136623
5530,6963,136624
5531,6963,136625
5532,6964,136626
5533,6964,136627
5534,6965,136628
5535,6965,136629
5536,6966,136630
5537,6966,136631
5538,6967,136632
5539,6967,136633
5540,6968,136634
5541,6968,136635
5542,6969,136636
5543,6969,136637
5544,6970,136638
5545,6970,136639
5546,6971,136640
5547,6971,136641
5548,6972,136642
5549,6972,136643
5550,6973,136644
5551,6973,136645
5552,6974,136646
5553,6974,136647
5554,6975,136648
5555,6975,136649
5556,6976,136650
5557,6976,136651
5558,6977,136652
5559,6977,136653
5560,6978,136654
5561,6978,136655
5562,6979,136656
5563,6979,136657
5564,6980,136658
5565,6980,136659
5566,6981,137181
5567,6981,137182
5568,6982,137183
5569,6982,137184
5570,6983,137185
5571,6983,137186
5572,6984,137187
5573,6984,137188
5574,6985,137189
5575,6985,137190
5576,6986,137191
5577,6986,137192
5578,6987,137193
5579,6987,137194
5580,6988,137197
5581,6988,137198
5582,6989,137199
5583,6989,137200
5584,7005,137231
5585,7005,137232
5586,7006,137233
5587,7006,137234
5588,7007,137235
5589,7007,137236
5590,7008,137237
5591,7008,137238
5592,7009,137239
5593,7009,137240
5594,7010,137241
5595,7010,137242
5596,7011,137243
5597,7011,137244
5598,7012,137245
5599,7012,137246
5600,7013,137247
5601,7013,137248
5602,7014,137249
5603,7014,137250
5604,7015,137251
5605,7015,137252
5606,7016,137253
5607,7016,137254
5608,7017,137255
5609,7017,137256
5610,7018,137257
5611,7018,137258
5612,7019,137259
5613,7019,137260
5614,7020,137261
5615,7020,137262
5616,7021,137263
5617,7021,137264
5618,7022,137265
5619,7022,137266
5620,7023,137267
5621,7023,137268
5622,7024,137269
5623,7024,137270
5624,7025,137271
5625,7025,137272
5626,7026,137273
5627,7026,137274
5628,7027,137275
5629,7027,137276
5630,7028,137277
5631,7028,137278
5632,7029,137279
5633,7029,137280
5634,7030,137281
5635,7030,137282
5636,7031,137283
5637,7031,137284
5638,7032,137285
5639,7032,137286
5640,7033,137287
5641,7033,137288
5642,7034,137289
5643,7034,137290
5644,7035,137291
5645,7035,137292
5646,7036,137293
5647,7036,137294
5648,7037,137295
5649,7037,137296
5650,7038,137297
5651,7038,137298
5652,7039,137299
5653,7039,137300
5654,7040,137301
5655,7040,137302
5656,7041,137303
5657,7041,137304
5658,7042,137305
5659,7042,137306
5660,7043,137307
5661,7043,137308
5662,7044,137309
5663,7044,137310
5664,7045,137311
5665,7045,137312
5666,7046,137313
5667,7046,137314
5668,9547,142631
5669,9547,142645
5670,9548,142632
5671,9548,142646
5672,9549,142641
5673,9549,142640
5674,9550,142644
5675,9550,142643
5676,9551,142648
5677,9551,142647
5678,9552,142650
5679,9552,142649
5680,9553,142652
5681,9553,142651
5682,9554,142653
5683,9554,142663
5684,9555,142655
5685,9555,142654
5686,9556,142658
5687,9556,142657
5688,9557,142660
5689,9557,142659
5690,9558,142662
5691,9558,142661
5692,9559,142665
5693,9559,142664
5694,9560,142667
5695,9560,142666
5696,9561,142670
5697,9561,142669
5698,9562,142672
5699,9562,142671
5700,9563,142674
5701,9563,142673
5702,9564,142676
5703,9564,142675
5704,9565,142678
5705,9565,142677
5706,9566,142785
5707,9566,142786
5708,9566,142787
5709,9566,142788
5710,9566,142789
5711,9566,142790
5712,9566,142791
5713,9566,142792
5714,9566,142793
5715,9566,142794
5716,9566,142795
5717,9566,142796
5718,9566,142797
5719,9566,142798
5720,9566,142799
5721,9566,142800
5722,9566,142801
5723,9566,142802
5724,9566,142803
5725,9571,142804
5726,9571,142805
5727,9571,142806
5728,9571,142807
5729,9571,142808
5730,9571,142809
5731,9571,142810
5732,9571,142811
5733,9571,142812
5734,9571,142813
5735,9571,142814
5736,9571,142815
5737,9571,142816
5738,9575,142817
5739,9575,142818
5740,9575,142819
5741,9575,142820
5742,9575,142821
5743,9575,142822
5744,9575,142823
5745,9575,142824
5746,9575,142825
5747,9575,142826
5748,9575,142827
5749,9575,142828
5750,9575,142829
5751,9575,142830
5752,9575,142831
5753,9575,142832
5754,9575,142833
5755,9575,142834
5756,9575,142835
5757,9584,142836
5758,9584,142837
5759,9584,142838
5760,9584,142839
5761,9584,142840
5762,9584,142841
5763,9584,142842
5764,9584,142843
5765,9584,142844
5766,9584,142845
5767,9584,142846
5768,9584,142847
5769,9584,142848
5770,9584,142849
5771,9584,142850
5772,9584,142851
5773,9584,142852
5774,9584,142853
5775,9584,142854
5776,9589,142855
5777,9589,142856
5778,9589,142857
5779,9589,142858
5780,9589,142859
5781,9589,142860
5782,9589,142861
5783,9589,142862
5784,9589,142863
5785,9589,142864
5786,9589,142865
5787,9589,142866
5788,9589,142867
5789,9589,142868
5790,9589,144058
5791,9589,144059
5792,9589,144060
5793,9589,144061
5794,9589,144062
5795,9591,142880
5796,9591,142881
5797,9592,142882
5798,9592,142883
5799,9593,142884
5800,9593,142885
5801,9594,142886
5802,9594,142887
5803,9595,142888
5804,9595,142889
5805,9597,142892
5806,9597,142893
5807,9598,142894
5808,9598,142895
5809,9599,142896
5810,9599,142897
5811,9600,142898
5812,9600,142899
5813,9601,142900
5814,9601,142901
5815,9602,142902
5816,9602,142903
5817,9603,142904
5818,9603,142905
5819,9604,142906
5820,9604,142907
5821,9605,142908
5822,9605,142909
5823,9606,142910
5824,9606,142911
5825,9607,142912
5826,9607,142913
5827,9608,142914
5828,9608,142915
5829,9609,142916
5830,9609,142917
5831,9610,142918
5832,9610,142919
5833,9611,142920
5834,9611,142921
5835,9612,142922
5836,9612,142923
5837,9613,142924
5838,9613,142925
5839,9614,142926
5840,9614,142927
5841,9615,142928
5842,9615,142929
5843,9616,142930
5844,9616,142931
5845,9617,142932
5846,9617,142933
5847,10009,143833
5848,10009,143845
5849,10009,143846
5850,10009,143847
5851,10009,143848
5852,10009,143849
5853,10009,143850
5854,10009,143851
5855,10009,143852
5856,10009,143853
5857,10009,143854
5858,10009,143855
5859,10009,143856
5860,10009,143857
5861,10009,143858
5862,10009,143859
5863,10009,143860
5864,10009,143861
5865,10009,143862
5866,10012,144063
5867,10012,144064
5868,10012,144065
5869,10012,144066
5870,10012,144067
5871,10012,144068
5872,10012,144069
5873,10012,144070
5874,10012,144071
5875,10012,144072
5876,10012,144073
5877,10012,144074
5878,10012,144075
5879,10012,144076
5880,10012,144077
5881,10012,144078
5882,10012,144079
5883,10012,144080
5884,10012,144081
5885,10015,144082
5886,10015,144083
