# table: symbiant_cluster_matrix
symbiant_id,cluster_id,amount
235725,75,76
235725,70,126
235725,54,76
235725,97,7
235725,96,7
235726,49,52
235726,2,77
235726,3,77
235726,73,128
235726,13,52
235726,69,128
235726,55,128
235726,75,77
235726,70,128
235726,54,77
235726,97,7
235726,96,7
235727,49,53
235727,2,80
235727,3,80
235727,73,133
235727,13,53
235727,69,133
235727,55,133
235727,75,80
235727,70,133
235727,54,80
235727,97,7
235727,96,7
235728,49,54
235728,2,82
235728,3,82
235728,73,135
235728,13,54
235728,69,135
235728,55,135
235728,75,82
235728,70,135
235728,54,82
235728,97,7
235728,96,7
235729,49,55
235729,2,83
235729,3,83
235729,73,137
235729,13,55
235729,69,137
235729,55,137
235729,75,83
235729,70,137
235729,54,83
235729,97,7
235729,96,7
235730,42,2
235730,76,1
235730,36,2
235730,47,3
235730,27,2
235730,17,3
235730,65,3
235730,19,3
235730,30,3
235730,5,1
235730,59,1
235730,46,1
235730,10,1
235730,6,1
235730,14,1
235730,22,1
235730,11,1
235730,25,1
235730,24,1
235730,28,1
235731,42,7
235731,76,2
235731,36,6
235731,47,9
235731,27,6
235731,17,13
235731,65,13
235731,19,13
235731,30,13
235731,5,2
235731,59,2
235731,46,2
235731,10,2
235731,6,3
235731,14,2
235731,22,2
235731,11,3
235731,25,3
235731,24,2
235731,28,2
235732,42,13
235732,76,2
235732,36,11
235732,47,16
235732,27,11
235732,17,26
235732,65,26
235732,19,26
235732,30,26
235732,5,3
235732,59,3
235732,46,3
235732,10,3
235732,6,4
235732,14,3
235732,22,3
235732,11,4
235732,25,4
235732,24,3
235732,28,3
235733,42,31
235733,76,4
235733,36,26
235733,47,39
235733,27,26
235733,17,63
235733,65,63
235733,19,63
235733,30,63
235733,5,6
235733,59,6
235733,46,6
235733,10,6
235733,6,9
235733,14,6
235733,22,6
235733,11,9
235733,25,9
235733,24,6
235733,28,6
235734,42,73
235734,76,7
235734,36,61
235734,47,91
235734,27,61
235734,17,151
235734,65,151
235734,19,151
235734,30,151
235734,5,13
235734,59,13
235734,46,13
235734,10,13
235734,6,19
235734,14,13
235734,22,13
235734,11,19
235734,25,19
235734,24,13
235734,28,13
235735,42,85
235735,76,8
235735,36,71
235735,47,106
235735,27,71
235735,17,176
235735,65,176
235735,19,176
235735,30,176
235735,5,15
235735,59,15
235735,46,15
235735,10,15
235735,6,22
235735,14,15
235735,22,15
235735,11,22
235735,25,22
235735,24,15
235735,28,15
235736,42,121
235736,76,11
235736,36,101
235736,47,151
235736,27,101
235736,17,251
235736,65,251
235736,19,251
235736,30,251
235736,5,21
235736,59,21
235736,46,21
235736,10,21
235736,6,31
235736,14,21
235736,22,21
235736,11,31
235736,25,31
235736,24,21
235736,28,21
235737,42,133
235737,76,12
235737,36,111
235737,47,166
235737,27,111
235737,17,276
235737,65,276
235737,19,276
235737,30,276
235737,5,23
235737,59,23
235737,46,23
235737,10,23
235737,6,34
235737,14,23
235737,22,23
235737,11,34
235737,25,34
235737,24,23
235737,28,23
235738,42,157
235738,76,14
235738,36,131
235738,47,196
235738,27,131
235738,17,326
235738,65,326
235738,19,326
235738,30,326
235738,5,27
235738,59,27
235738,46,27
235738,10,27
235738,6,40
235738,14,27
235738,22,27
235738,11,40
235738,25,40
235738,24,27
235738,28,27
235739,42,205
235739,76,18
235739,36,171
235739,47,256
235739,27,171
235739,17,426
235739,65,426
235739,19,426
235739,30,426
235739,5,35
235739,59,35
235739,46,35
235739,10,35
235739,6,52
235739,14,35
235739,22,35
235739,11,52
235739,25,52
235739,24,35
235739,28,35
235740,42,217
235740,76,19
235740,36,181
235740,47,271
235740,27,181
235740,17,451
235740,65,451
235740,19,451
235740,30,451
235740,5,37
235740,59,37
235740,46,37
235740,10,37
235740,6,55
235740,14,37
235740,22,37
235740,11,55
235740,25,55
235740,24,37
235740,28,37
235741,42,253
235741,76,22
235741,36,211
235741,47,316
235741,27,211
235741,17,526
235741,65,526
235741,19,526
235741,30,526
235741,5,43
235741,59,43
235741,46,43
235741,10,43
235741,6,64
235741,14,43
235741,22,43
235741,11,64
235741,25,64
235741,24,43
235741,28,43
235742,42,265
235742,76,23
235742,36,221
235742,47,331
235742,27,221
235742,17,551
235742,65,551
235742,19,551
235742,30,551
235742,5,45
235742,59,45
235742,46,45
235742,10,45
235742,6,67
235742,14,45
235742,22,45
235742,11,67
235742,25,67
235742,24,45
235742,28,45
235743,42,277
235743,76,24
235743,36,231
235743,47,346
235743,27,231
235743,17,576
235743,65,576
235743,19,576
235743,30,576
235743,5,47
235743,59,47
235743,46,47
235743,10,47
235743,6,70
235743,14,47
235743,22,47
235743,11,70
235743,25,70
235743,24,47
235743,28,47
235744,42,289
235744,76,25
235744,36,241
235744,47,361
235744,27,241
235744,17,601
235744,65,601
235744,19,601
235744,30,601
235744,5,49
235744,59,49
235744,46,49
235744,10,49
235744,6,73
235744,14,49
235744,22,49
235744,11,73
235744,25,73
235744,24,49
235744,28,49
235745,42,323
235745,76,28
235745,36,269
235745,47,404
235745,27,269
235745,17,672
235745,65,672
235745,19,672
235745,30,672
235745,5,54
235745,59,54
235745,46,54
235745,10,54
235745,6,82
235745,14,54
235745,22,54
235745,11,82
235745,25,82
235745,24,54
235745,28,54
235746,42,329
235746,76,29
235746,36,273
235746,47,411
235746,27,273
235746,17,683
235746,65,683
235746,19,683
235746,30,683
235746,5,55
235746,59,55
235746,46,55
235746,10,55
235746,6,83
235746,14,55
235746,22,55
235746,11,83
235746,25,83
235746,24,55
235746,28,55
235747,49,1
235747,45,1
235747,68,1
235747,69,1
235747,55,1
235747,70,1
235747,107,1
235747,105,1
235747,103,1
235747,101,1
235747,108,1
235747,102,1
235747,104,1
235747,106,1
235747,97,1
235747,100,1
235747,96,1
235748,49,3
235748,45,3
235748,68,2
235748,69,3
235748,55,3
235748,70,3
235748,107,1
235748,105,1
235748,103,1
235748,101,1
235748,108,1
235748,102,1
235748,104,1
235748,106,1
235748,97,1
235748,100,1
235748,96,1
235749,49,13
235749,45,9
235749,68,6
235749,69,9
235749,55,9
235749,70,9
235749,107,3
235749,105,2
235749,103,3
235749,101,2
235749,108,3
235749,102,2
235749,104,3
235749,106,2
235749,97,2
235749,100,2
235749,96,2
235750,49,16
235750,45,10
235750,68,7
235750,69,10
235750,55,10
235750,70,10
235750,107,3
235750,105,2
235750,103,3
235750,101,2
235750,108,3
235750,102,2
235750,104,3
235750,106,2
235750,97,2
235750,100,2
235750,96,2
235751,49,26
235751,45,16
235751,68,11
235751,69,16
235751,55,16
235751,70,16
235751,107,5
235751,105,3
235751,103,5
235751,101,3
235751,108,5
235751,102,3
235751,104,5
235751,106,3
235751,97,3
235751,100,3
235751,96,3
235752,49,31
235752,45,19
235752,68,13
235752,69,19
235752,55,19
235752,70,19
235752,107,5
235752,105,3
235752,103,5
235752,101,3
235752,108,5
235752,102,3
235752,104,5
235752,106,3
235752,97,3
235752,100,3
235752,96,3
235753,49,36
235753,45,22
235753,68,15
235753,69,22
235753,55,22
235753,70,22
235753,107,6
235753,105,3
235753,103,6
235753,101,3
235753,108,6
235753,102,3
235753,104,6
235753,106,3
235753,97,4
235753,100,4
235753,96,4
235755,49,51
235755,45,31
235755,68,21
235755,69,31
235755,55,31
235755,70,31
235755,107,9
235755,105,4
235755,103,9
235755,101,4
235755,108,9
235755,102,4
235755,104,9
235755,106,4
235755,97,5
235755,100,5
235755,96,5
235756,49,66
235756,45,40
235756,68,27
235756,69,40
235756,55,40
235756,70,40
235756,107,11
235756,105,5
235756,103,11
235756,101,5
235756,108,11
235756,102,5
235756,104,11
235756,106,5
235756,97,6
235756,100,6
235756,96,6
235757,49,76
235757,45,46
235757,68,31
235757,69,46
235757,55,46
235757,70,46
235757,107,12
235757,105,6
235757,103,12
235757,101,6
235757,108,12
235757,102,6
235757,104,12
235757,106,6
235757,97,7
235757,100,7
235757,96,7
235758,49,81
235758,45,49
235758,68,33
235758,69,49
235758,55,49
235758,70,49
235758,107,13
235758,105,6
235758,103,13
235758,101,6
235758,108,13
235758,102,6
235758,104,13
235758,106,6
235758,97,7
235758,100,7
235758,96,7
235759,49,91
235759,45,55
235759,68,37
235759,69,55
235759,55,55
235759,70,55
235759,107,15
235759,105,6
235759,103,15
235759,101,6
235759,108,15
235759,102,6
235759,104,15
235759,106,6
235759,97,8
235759,100,8
235759,96,8
235760,49,101
235760,45,61
235760,68,41
235760,69,61
235760,55,61
235760,70,61
235760,107,16
235760,105,7
235760,103,16
235760,101,7
235760,108,16
235760,102,7
235760,104,16
235760,106,7
235760,97,9
235760,100,9
235760,96,9
235761,49,121
235761,45,73
235761,68,49
235761,69,73
235761,55,73
235761,70,73
235761,107,19
235761,105,8
235761,103,19
235761,101,8
235761,108,19
235761,102,8
235761,104,19
235761,106,8
235761,97,10
235761,100,10
235761,96,10
235762,49,135
235762,45,82
235762,68,54
235762,69,82
235762,55,82
235762,70,82
235762,107,21
235762,105,9
235762,103,21
235762,101,9
235762,108,21
235762,102,9
235762,104,21
235762,106,9
235762,97,11
235762,100,11
235762,96,11
235763,49,137
235763,45,83
235763,68,55
235763,69,83
235763,55,83
235763,70,83
235763,107,21
235763,105,9
235763,103,21
235763,101,9
235763,108,21
235763,102,9
235763,104,21
235763,106,9
235763,97,11
235763,100,11
235763,96,11
235764,19,3
235764,30,2
235764,39,1
235764,2,1
235764,3,1
235764,73,1
235764,35,1
235764,13,1
235764,31,1
235764,81,1
235764,40,1
235764,79,1
235764,29,1
235764,86,1
235764,20,1
235764,97,1
235764,94,1
235764,96,1
235764,98,1
235765,19,9
235765,30,6
235765,39,3
235765,2,2
235765,3,2
235765,73,3
235765,35,2
235765,13,3
235765,31,3
235765,81,2
235765,40,3
235765,79,3
235765,29,3
235765,86,3
235765,20,2
235765,97,1
235765,94,1
235765,96,1
235765,98,1
235766,19,24
235766,30,16
235766,39,9
235766,2,4
235766,3,4
235766,73,6
235766,35,4
235766,13,6
235766,31,6
235766,81,4
235766,40,6
235766,79,6
235766,29,6
235766,86,9
235766,20,4
235766,97,2
235766,94,2
235766,96,2
235766,98,2
235767,19,31
235767,30,21
235767,39,11
235767,2,5
235767,3,5
235767,73,7
235767,35,5
235767,13,7
235767,31,7
235767,81,5
235767,40,7
235767,79,7
235767,29,7
235767,86,11
235767,20,5
235767,97,2
235767,94,2
235767,96,2
235767,98,2
235768,19,61
235768,30,41
235768,39,21
235768,2,9
235768,3,9
235768,73,13
235768,35,9
235768,13,13
235768,31,13
235768,81,9
235768,40,13
235768,79,13
235768,29,13
235768,86,21
235768,20,9
235768,97,3
235768,94,3
235768,96,3
235768,98,3
235769,19,91
235769,30,61
235769,39,31
235769,2,13
235769,3,13
235769,73,19
235769,35,13
235769,13,19
235769,31,19
235769,81,13
235769,40,19
235769,79,19
235769,29,19
235769,86,31
235769,20,13
235769,97,5
235769,94,5
235769,96,5
235769,98,5
235770,19,106
235770,30,71
235770,39,36
235770,2,15
235770,3,15
235770,73,22
235770,35,15
235770,13,22
235770,31,22
235770,81,15
235770,40,22
235770,79,22
235770,29,22
235770,86,36
235770,20,15
235770,97,5
235770,94,5
235770,96,5
235770,98,5
235771,19,121
235771,30,81
235771,39,41
235771,2,17
235771,3,17
235771,73,25
235771,35,17
235771,13,25
235771,31,25
235771,81,17
235771,40,25
235771,79,25
235771,29,25
235771,86,41
235771,20,17
235771,97,6
235771,94,6
235771,96,6
235771,98,6
235772,19,151
235772,30,101
235772,39,51
235772,2,21
235772,3,21
235772,73,31
235772,35,21
235772,13,31
235772,31,31
235772,81,21
235772,40,31
235772,79,31
235772,29,31
235772,86,51
235772,20,21
235772,97,7
235772,94,7
235772,96,7
235772,98,7
235773,19,211
235773,30,141
235773,39,71
235773,2,29
235773,3,29
235773,73,43
235773,35,29
235773,13,43
235773,31,43
235773,81,29
235773,40,43
235773,79,43
235773,29,43
235773,86,71
235773,20,29
235773,97,10
235773,94,10
235773,96,10
235773,98,10
235774,19,241
235774,30,161
235774,39,81
235774,2,33
235774,3,33
235774,73,49
235774,35,33
235774,13,49
235774,31,49
235774,81,33
235774,40,49
235774,79,49
235774,29,49
235774,86,81
235774,20,33
235774,97,11
235774,94,11
235774,96,11
235774,98,11
235775,19,286
235775,30,191
235775,39,96
235775,2,39
235775,3,39
235775,73,58
235775,35,39
235775,13,58
235775,31,58
235775,81,39
235775,40,58
235775,79,58
235775,29,58
235775,86,96
235775,20,39
235775,97,13
235775,94,13
235775,96,13
235775,98,13
235776,19,316
235776,30,211
235776,39,106
235776,2,43
235776,3,43
235776,73,64
235776,35,43
235776,13,64
235776,31,64
235776,81,43
235776,40,64
235776,79,64
235776,29,64
235776,86,106
235776,20,43
235776,97,14
235776,94,14
235776,96,14
235776,98,14
235777,19,331
235777,30,221
235777,39,111
235777,2,45
235777,3,45
235777,73,67
235777,35,45
235777,13,67
235777,31,67
235777,81,45
235777,40,67
235777,79,67
235777,29,67
235777,86,111
235777,20,45
235777,97,15
235777,94,15
235777,96,15
235777,98,15
235778,19,376
235778,30,251
235778,39,126
235778,2,51
235778,3,51
235778,73,76
235778,35,51
235778,13,76
235778,31,76
235778,81,51
235778,40,76
235778,79,76
235778,29,76
235778,86,126
235778,20,51
235778,97,17
235778,94,17
235778,96,17
235778,98,17
235779,19,383
235779,30,255
235779,39,128
235779,2,52
235779,3,52
235779,73,77
235779,35,52
235779,13,77
235779,31,77
235779,81,52
235779,40,77
235779,79,77
235779,29,77
235779,86,128
235779,20,52
235779,97,17
235779,94,17
235779,96,17
235779,98,17
235780,19,404
235780,30,269
235780,39,135
235780,2,54
235780,3,54
235780,73,82
235780,35,54
235780,13,82
235780,31,82
235780,81,54
235780,40,82
235780,79,82
235780,29,82
235780,86,135
235780,20,54
235780,97,18
235780,94,18
235780,96,18
235780,98,18
235781,19,411
235781,30,273
235781,39,137
235781,2,55
235781,3,55
235781,73,83
235781,35,55
235781,13,83
235781,31,83
235781,81,55
235781,40,83
235781,79,83
235781,29,83
235781,86,137
235781,20,55
235781,97,19
235781,94,19
235781,96,19
235781,98,19
235782,42,2
235782,76,1
235782,36,3
235782,47,2
235782,27,3
235782,112,3
235782,46,1
235782,6,1
235782,78,1
235782,11,1
235782,25,1
235782,24,1
235782,28,1
235782,91,1
235782,107,1
235782,103,1
235782,108,1
235782,104,1
235782,88,1
235783,42,5
235783,76,2
235783,36,13
235783,47,6
235783,27,9
235783,112,9
235783,46,3
235783,6,3
235783,78,3
235783,11,2
235783,25,3
235783,24,3
235783,28,3
235783,91,1
235783,107,1
235783,103,1
235783,108,1
235783,104,1
235783,88,2
235784,42,9
235784,76,3
235784,36,26
235784,47,11
235784,27,16
235784,112,16
235784,46,4
235784,6,6
235784,78,6
235784,11,3
235784,25,6
235784,24,6
235784,28,4
235784,91,2
235784,107,1
235784,103,1
235784,108,1
235784,104,1
235784,88,2
235785,42,21
235785,76,5
235785,36,63
235785,47,26
235785,27,39
235785,112,39
235785,46,9
235785,6,13
235785,78,13
235785,11,6
235785,25,13
235785,24,13
235785,28,9
235785,91,2
235785,107,2
235785,103,2
235785,108,2
235785,104,2
235785,88,4
235786,42,65
235786,76,13
235786,36,201
235786,47,81
235786,27,121
235786,112,121
235786,46,25
235786,6,41
235786,78,41
235786,11,17
235786,25,41
235786,24,41
235786,28,25
235786,91,5
235786,107,3
235786,103,3
235786,108,3
235786,104,3
235786,88,9
235787,42,73
235787,76,15
235787,36,226
235787,47,91
235787,27,136
235787,112,136
235787,46,28
235787,6,46
235787,78,46
235787,11,19
235787,25,46
235787,24,46
235787,28,28
235787,91,6
235787,107,4
235787,103,4
235787,108,4
235787,104,4
235787,88,10
235788,42,81
235788,76,16
235788,36,251
235788,47,101
235788,27,151
235788,112,151
235788,46,31
235788,6,51
235788,78,51
235788,11,21
235788,25,51
235788,24,51
235788,28,31
235788,91,6
235788,107,4
235788,103,4
235788,108,4
235788,104,4
235788,88,11
235789,42,89
235789,76,18
235789,36,276
235789,47,111
235789,27,166
235789,112,166
235789,46,34
235789,6,56
235789,78,56
235789,11,23
235789,25,56
235789,24,56
235789,28,34
235789,91,7
235789,107,4
235789,103,4
235789,108,4
235789,104,4
235789,88,12
235790,42,121
235790,76,24
235790,36,376
235790,47,151
235790,27,226
235790,112,226
235790,46,46
235790,6,76
235790,78,76
235790,11,31
235790,25,76
235790,24,76
235790,28,46
235790,91,9
235790,107,6
235790,103,6
235790,108,6
235790,104,6
235790,88,16
235791,42,129
235791,76,25
235791,36,401
235791,47,161
235791,27,241
235791,112,241
235791,46,49
235791,6,81
235791,78,81
235791,11,33
235791,25,81
235791,24,81
235791,28,49
235791,91,9
235791,107,6
235791,103,6
235791,108,6
235791,104,6
235791,88,17
235792,42,137
235792,76,27
235792,36,426
235792,47,171
235792,27,256
235792,112,256
235792,46,52
235792,6,86
235792,78,86
235792,11,35
235792,25,86
235792,24,86
235792,28,52
235792,91,10
235792,107,6
235792,103,6
235792,108,6
235792,104,6
235792,88,18
235793,42,145
235793,76,28
235793,36,451
235793,47,181
235793,27,271
235793,112,271
235793,46,55
235793,6,91
235793,78,91
235793,11,37
235793,25,91
235793,24,91
235793,28,55
235793,91,10
235793,107,6
235793,103,6
235793,108,6
235793,104,6
235793,88,19
235794,42,177
235794,76,34
235794,36,551
235794,47,221
235794,27,331
235794,112,331
235794,46,67
235794,6,111
235794,78,111
235794,11,45
235794,25,111
235794,24,111
235794,28,67
235794,91,12
235794,107,8
235794,103,8
235794,108,8
235794,104,8
235794,88,23
235795,42,201
235795,76,38
235795,36,626
235795,47,251
235795,27,376
235795,112,376
235795,46,76
235795,6,126
235795,78,126
235795,11,51
235795,25,126
235795,24,126
235795,28,76
235795,91,14
235795,107,8
235795,103,8
235795,108,8
235795,104,8
235795,88,26
235796,42,205
235796,76,39
235796,36,637
235796,47,255
235796,27,383
235796,112,383
235796,46,77
235796,6,128
235796,78,128
235796,11,52
235796,25,128
235796,24,128
235796,28,77
235796,91,14
235796,107,9
235796,103,9
235796,108,9
235796,104,9
235796,88,27
235797,42,208
235797,76,39
235797,36,649
235797,47,260
235797,27,390
235797,112,390
235797,46,79
235797,6,130
235797,78,130
235797,11,53
235797,25,130
235797,24,130
235797,28,79
235797,91,14
235797,107,9
235797,103,9
235797,108,9
235797,104,9
235797,88,27
235798,42,219
235798,76,41
235798,36,683
235798,47,273
235798,27,411
235798,112,411
235798,46,83
235798,6,137
235798,78,137
235798,11,55
235798,25,137
235798,24,137
235798,28,83
235798,91,15
235798,107,9
235798,103,9
235798,108,9
235798,104,9
235798,88,29
235799,19,2
235799,30,3
235799,66,1
235799,29,1
235799,107,1
235799,105,1
235799,103,1
235799,101,1
235799,108,1
235799,102,1
235799,104,1
235799,106,1
235800,19,6
235800,30,9
235800,66,2
235800,29,3
235800,107,1
235800,105,1
235800,103,1
235800,101,1
235800,108,1
235800,102,1
235800,104,1
235800,106,1
235801,19,11
235801,30,16
235801,66,3
235801,29,6
235801,107,1
235801,105,2
235801,103,1
235801,101,2
235801,108,1
235801,102,2
235801,104,1
235801,106,2
235802,19,21
235802,30,31
235802,66,5
235802,29,11
235802,107,2
235802,105,3
235802,103,2
235802,101,3
235802,108,2
235802,102,3
235802,104,2
235802,106,3
235803,19,51
235803,30,76
235803,66,11
235803,29,26
235803,107,3
235803,105,5
235803,103,3
235803,101,5
235803,108,3
235803,102,5
235803,104,3
235803,106,5
235804,19,81
235804,30,121
235804,66,17
235804,29,41
235804,107,5
235804,105,7
235804,103,5
235804,101,7
235804,108,5
235804,102,7
235804,104,5
235804,106,7
235805,19,121
235805,30,181
235805,66,25
235805,29,61
235805,107,6
235805,105,10
235805,103,6
235805,101,10
235805,108,6
235805,102,10
235805,104,6
235805,106,10
235806,19,131
235806,30,196
235806,66,27
235806,29,66
235806,107,7
235806,105,11
235806,103,7
235806,101,11
235806,108,7
235806,102,11
235806,104,7
235806,106,11
235807,19,141
235807,30,211
235807,66,29
235807,29,71
235807,107,7
235807,105,11
235807,103,7
235807,101,11
235807,108,7
235807,102,11
235807,104,7
235807,106,11
235808,19,151
235808,30,226
235808,66,31
235808,29,76
235808,107,8
235808,105,12
235808,103,8
235808,101,12
235808,108,8
235808,102,12
235808,104,8
235808,106,12
235809,19,161
235809,30,241
235809,66,33
235809,29,81
235809,107,8
235809,105,13
235809,103,8
235809,101,13
235809,108,8
235809,102,13
235809,104,8
235809,106,13
235810,19,191
235810,30,286
235810,66,39
235810,29,96
235810,107,10
235810,105,15
235810,103,10
235810,101,15
235810,108,10
235810,102,15
235810,104,10
235810,106,15
235811,19,201
235811,30,301
235811,66,41
235811,29,101
235811,107,10
235811,105,16
235811,103,10
235811,101,16
235811,108,10
235811,102,16
235811,104,10
235811,106,16
235812,19,231
235812,30,346
235812,66,47
235812,29,116
235812,107,11
235812,105,18
235812,103,11
235812,101,18
235812,108,11
235812,102,18
235812,104,11
235812,106,18
235813,19,260
235813,30,390
235813,66,53
235813,29,130
235813,107,13
235813,105,20
235813,103,13
235813,101,20
235813,108,13
235813,102,20
235813,104,13
235813,106,20
235814,19,269
235814,30,404
235814,66,54
235814,29,135
235814,107,13
235814,105,21
235814,103,13
235814,101,21
235814,108,13
235814,102,21
235814,104,13
235814,106,21
235815,19,273
235815,30,411
235815,66,55
235815,29,137
235815,107,13
235815,105,21
235815,103,13
235815,101,21
235815,108,13
235815,102,21
235815,104,13
235815,106,21
235816,7,1
235816,39,1
235816,46,1
235816,58,1
235816,75,1
235816,25,1
235816,24,1
235816,28,1
235816,105,1
235816,101,1
235816,102,1
235816,106,1
235816,90,1
235816,89,1
235817,7,2
235817,39,3
235817,46,3
235817,58,3
235817,75,3
235817,25,2
235817,24,3
235817,28,3
235817,105,1
235817,101,1
235817,102,1
235817,106,1
235817,90,1
235817,89,2
235818,7,3
235818,39,6
235818,46,9
235818,58,9
235818,75,9
235818,25,4
235818,24,6
235818,28,9
235818,105,2
235818,101,2
235818,102,2
235818,106,2
235818,90,2
235818,89,5
235819,7,6
235819,39,10
235819,46,16
235819,58,16
235819,75,16
235819,25,7
235819,24,10
235819,28,16
235819,105,2
235819,101,2
235819,102,2
235819,106,2
235819,90,3
235819,89,9
235820,7,10
235820,39,19
235820,46,31
235820,58,31
235820,75,31
235820,25,13
235820,24,19
235820,28,31
235820,105,4
235820,101,4
235820,102,4
235820,106,4
235820,90,4
235820,89,16
235821,7,13
235821,39,25
235821,46,41
235821,58,41
235821,75,41
235821,25,17
235821,24,25
235821,28,41
235821,105,5
235821,101,5
235821,102,5
235821,106,5
235821,90,5
235821,89,21
235822,7,15
235822,39,28
235822,46,46
235822,58,46
235822,75,46
235822,25,19
235822,24,28
235822,28,46
235822,105,5
235822,101,5
235822,102,5
235822,106,5
235822,90,6
235822,89,24
235823,7,18
235823,39,34
235823,46,56
235823,58,56
235823,75,56
235823,25,23
235823,24,34
235823,28,56
235823,105,6
235823,101,6
235823,102,6
235823,106,6
235823,90,7
235823,89,29
235824,7,19
235824,39,37
235824,46,61
235824,58,61
235824,75,61
235824,25,25
235824,24,37
235824,28,61
235824,105,6
235824,101,6
235824,102,6
235824,106,6
235824,90,7
235824,89,31
235825,7,24
235825,39,46
235825,46,76
235825,58,76
235825,75,76
235825,25,31
235825,24,46
235825,28,76
235825,105,8
235825,101,8
235825,102,8
235825,106,8
235825,90,9
235825,89,39
235826,7,25
235826,39,49
235826,46,81
235826,58,81
235826,75,81
235826,25,33
235826,24,49
235826,28,81
235826,105,8
235826,101,8
235826,102,8
235826,106,8
235826,90,9
235826,89,41
235827,7,27
235827,39,52
235827,46,86
235827,58,86
235827,75,86
235827,25,35
235827,24,52
235827,28,86
235827,105,9
235827,101,9
235827,102,9
235827,106,9
235827,90,10
235827,89,44
235828,7,30
235828,39,58
235828,46,96
235828,58,96
235828,75,96
235828,25,39
235828,24,58
235828,28,96
235828,105,10
235828,101,10
235828,102,10
235828,106,10
235828,90,11
235828,89,49
235829,7,37
235829,39,73
235829,46,121
235829,58,121
235829,75,121
235829,25,49
235829,24,73
235829,28,121
235829,105,12
235829,101,12
235829,102,12
235829,106,12
235829,90,13
235829,89,61
235830,7,39
235830,39,77
235830,46,128
235830,58,128
235830,75,128
235830,25,52
235830,24,77
235830,28,128
235830,105,12
235830,101,12
235830,102,12
235830,106,12
235830,90,14
235830,89,65
235831,7,39
235831,39,79
235831,46,130
235831,58,130
235831,75,130
235831,25,53
235831,24,79
235831,28,130
235831,105,13
235831,101,13
235831,102,13
235831,106,13
235831,90,14
235831,89,66
235832,7,41
235832,39,82
235832,46,135
235832,58,135
235832,75,135
235832,25,54
235832,24,82
235832,28,135
235832,105,13
235832,101,13
235832,102,13
235832,106,13
235832,90,15
235832,89,68
235833,7,41
235833,39,83
235833,46,137
235833,58,137
235833,75,137
235833,25,55
235833,24,83
235833,28,137
235833,105,13
235833,101,13
235833,102,13
235833,106,13
235833,90,15
235833,89,69
235834,60,1
235834,72,1
235834,81,1
235834,62,1
235834,40,1
235834,79,1
235834,82,1
235834,53,1
235834,20,1
235834,63,1
235835,60,2
235835,72,3
235835,81,3
235835,62,3
235835,40,2
235835,79,2
235835,82,3
235835,53,3
235835,20,3
235835,63,2
235836,60,3
235836,72,4
235836,81,4
235836,62,4
235836,40,3
235836,79,3
235836,82,6
235836,53,4
235836,20,4
235836,63,3
235837,60,4
235837,72,6
235837,81,6
235837,62,6
235837,40,4
235837,79,4
235837,82,9
235837,53,6
235837,20,6
235837,63,4
235838,60,11
235838,72,16
235838,81,16
235838,62,16
235838,40,11
235838,79,11
235838,82,26
235838,53,16
235838,20,16
235838,63,11
235839,60,13
235839,72,19
235839,81,19
235839,62,19
235839,40,13
235839,79,13
235839,82,31
235839,53,19
235839,20,19
235839,63,13
235840,60,15
235840,72,22
235840,81,22
235840,62,22
235840,40,15
235840,79,15
235840,82,36
235840,53,22
235840,20,22
235840,63,15
235841,60,23
235841,72,34
235841,81,34
235841,62,34
235841,40,23
235841,79,23
235841,82,56
235841,53,34
235841,20,34
235841,63,23
235842,60,31
235842,72,46
235842,81,46
235842,62,46
235842,40,31
235842,79,31
235842,82,76
235842,53,46
235842,20,46
235842,63,31
235843,60,35
235843,72,52
235843,81,52
235843,62,52
235843,40,35
235843,79,35
235843,82,86
235843,53,52
235843,20,52
235843,63,35
235844,60,41
235844,72,61
235844,81,61
235844,62,61
235844,40,41
235844,79,41
235844,82,101
235844,53,61
235844,20,61
235844,63,41
235845,60,49
235845,72,73
235845,81,73
235845,62,73
235845,40,49
235845,79,49
235845,82,121
235845,53,73
235845,20,73
235845,63,49
235846,60,53
235846,72,79
235846,81,79
235846,62,79
235846,40,53
235846,79,53
235846,82,130
235846,53,79
235846,20,79
235846,63,53
235847,60,53
235847,72,80
235847,81,80
235847,62,80
235847,40,53
235847,79,53
235847,82,133
235847,53,80
235847,20,80
235847,63,53
235848,60,54
235848,72,82
235848,81,82
235848,62,82
235848,40,54
235848,79,54
235848,82,135
235848,53,82
235848,20,82
235848,63,54
235849,60,55
235849,72,83
235849,81,83
235849,62,83
235849,40,55
235849,79,55
235849,82,137
235849,53,83
235849,20,83
235849,63,55
235850,37,1
235850,71,1
235850,61,1
235850,72,1
235850,81,1
235850,41,1
235850,10,1
235850,62,1
235850,40,1
235850,79,1
235850,52,1
235850,51,1
235850,64,1
235850,53,1
235850,20,1
235850,63,1
235850,54,1
235850,43,3
235851,37,2
235851,71,2
235851,61,2
235851,72,3
235851,81,3
235851,41,3
235851,10,3
235851,62,3
235851,40,3
235851,79,3
235851,52,3
235851,51,3
235851,64,3
235851,53,3
235851,20,3
235851,63,3
235851,54,3
235851,43,11
235852,37,5
235852,71,3
235852,61,5
235852,72,9
235852,81,9
235852,41,9
235852,10,9
235852,62,9
235852,40,9
235852,79,9
235852,52,6
235852,51,9
235852,64,9
